% Model:              inside_out_countercurrent_10mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 23 2026, 15:43
% Dimension:          2
% Nodes:              671
% Expressions:        2
% Description:        Molar concentration, is
% Length unit:        mm
% R                       Z                        is (mol/m^3) @ t=0       is (mol/m^3) @ t=1
1.6653600000000004        15                       -4.5273012911369687E-166 2.12125511689175E-17
1.6623000000000006        15                       1.833514630548635E-166   2.268878204470755E-17
1.6592400000000007        15                       1.8556590796587934E-165  2.377107852269549E-17
1.6561800000000007        15                       -7.521530352320523E-166  2.5392757812377666E-17
1.6531200000000004        15                       -7.605955217352252E-165  2.6577676646691813E-17
1.6500600000000003        15                       3.085603862092007E-165   2.8361795741961526E-17
1.6470000000000005        15                       3.117498166153933E-164   2.9660690654156715E-17
1.6439400000000006        15                       -1.2658627095898778E-164 3.162606200006085E-17
1.6408800000000003        15                       -1.2777785975031495E-163 3.305136335019441E-17
1.6378200000000005        15                       5.193329544029616E-164   3.5218745407927444E-17
1.6347600000000004        15                       5.237235030025014E-163   3.678399380976151E-17
1.6317000000000004        15                       -2.1306806247724122E-163 3.917621756028484E-17
1.6286400000000003        15                       -2.146573001199934E-162  4.089608642122014E-17
1.6255800000000002        15                       8.741871024849682E-163   4.3538179297839594E-17
1.62252                   15                       8.798051475509051E-162   4.542848068162703E-17
1.6194600000000001        15                       -3.5867768792365915E-162 4.8347782453216016E-17
1.6164                    15                       -3.605991229300653E-161  5.042544912417792E-17
1.6133400000000002        15                       1.4716977453589999E-161  5.365171255988638E-17
1.6102800000000002        15                       1.477951763719821E-160   5.593474718259179E-17
1.60722                   15                       -6.038756977949595E-161  5.950021423891325E-17
1.60416                   15                       -6.057499357056923E-160  6.200759440064575E-17
1.6011000000000002        15                       2.4779441563552047E-160  6.594703609339618E-17
1.5980400000000001        15                       2.482699248429224E-159   6.869856099723919E-17
1.5949800000000005        15                       -1.0168359269712857E-159 7.304926594794964E-17
1.5919200000000007        15                       -1.0175425199013326E-158 7.606532718337618E-17
1.5888600000000004        15                       4.172785167947429E-159   8.086701993512639E-17
1.5858000000000003        15                       4.170410788293988E-158   8.416827454147552E-17
1.5827400000000005        15                       -1.7124477007480707E-158 8.94629399726582E-17
1.5796800000000004        15                       -1.7092398922632188E-157 9.306985891533322E-17
1.5766200000000006        15                       7.027892748024798E-158   9.890144326237552E-17
1.5735600000000003        15                       7.005275530238279E-157   1.0283370225985741E-16
1.5705000000000002        15                       -2.8843623718985865E-157 1.0924765417945142E-16
1.56744                   15                       -2.8710816306228024E-156 1.1352332633537404E-16
1.56438                   15                       1.1838366316741904E-156  1.2056593284241257E-16
1.5613200000000003        15                       1.176695465254081E-155   1.252004334955972E-16
1.5582600000000002        15                       -4.859049819141908E-156  1.3291789520829649E-16
1.5552                    15                       -4.8225966782698185E-155 1.3792261851298674E-16
1.55214                   15                       1.9944764837154203E-155  1.4635979607214669E-16
1.5490800000000002        15                       1.9764973372883994E-154  1.517403697048794E-16
1.5460200000000004        15                       -8.187000990751322E-155  1.6093911809869873E-16
1.5429600000000003        15                       -8.100467014180893E-154  1.6669318673841953E-16
1.5399000000000003        15                       3.3607753432239344E-154  1.7669017607476112E-16
1.53684                   15                       3.319881037425477E-153   1.8280460542669047E-16
1.5337800000000001        15                       -1.3796635704864525E-153 1.936285048854805E-16
1.5307200000000003        15                       -1.3606102314902775E-152 2.0007587543976956E-16
1.5276600000000005        15                       5.664040410965422E-153   2.1174375104760332E-16
1.5246000000000004        15                       5.57627005424979E-152    2.1847798380541208E-16
1.5215400000000003        15                       -2.3254085952126026E-152 2.3099072953061696E-16
1.5184800000000003        15                       -2.2853505605037892E-151 2.3794165380395885E-16
1.5154200000000004        15                       9.547558681472723E-152   2.512782383750691E-16
1.5123600000000004        15                       9.366146187755895E-151   2.583448735531389E-16
1.5093000000000005        15                       -3.9201788100714606E-151 2.724551413136446E-16
1.5062400000000002        15                       -3.83855900964441E-150   2.794974191179179E-16
1.5031800000000004        15                       1.6096825469670013E-150  2.9429313093709203E-16
1.5001200000000003        15                       1.5731669284264368E-149  3.011217309195306E-16
1.4970600000000003        15                       -6.609913057533262E-150  3.164654692868871E-16
1.4940000000000002        15                       -6.447343437548213E-149  3.228293767235812E-16
1.4909400000000006        15                       2.714393101694253E-149   3.385208660541338E-16
1.4878800000000005        15                       2.6423255605740855E-148  3.4409218629169636E-16
1.4848200000000005        15                       -1.1147347706530705E-148 3.5985149331156447E-16
