% Model:              outside_in_originalconfiguration_baseline_240mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               May 28 2026, 21:42
% Dimension:          2
% Nodes:              149
% Expressions:        13
% Description:        Pressure
% Length unit:        mm
% r                       z                        p (Pa) @ t=0             p (Pa) @ t=20            p (Pa) @ t=40            p (Pa) @ t=60            p (Pa) @ t=80            p (Pa) @ t=100           p (Pa) @ t=120           p (Pa) @ t=140           p (Pa) @ t=160           p (Pa) @ t=180           p (Pa) @ t=200           p (Pa) @ t=220           p (Pa) @ t=240
0.5                       7.006535947712415        0.06937394213909215      0.06937394213909215      0.06937394213909215      0.06937394213909215      0.06937394213909215      0.06937394213909215      0.06937394213909215      0.06937394213909215      0.06937394213909215      0.06937394213909215      0.06937394213909215      0.06937394213909215      0.06937394213909215
0.5                       6.400000000000002        0.07171535646987738      0.07171535646987738      0.07171535646987738      0.07171535646987738      0.07171535646987738      0.07171535646987738      0.07171535646987738      0.07171535646987738      0.07171535646987738      0.07171535646987738      0.07171535646987738      0.07171535646987738      0.07171535646987738
0.5                       6.606535947712416        0.07091870802856497      0.07091870802856497      0.07091870802856497      0.07091870802856497      0.07091870802856497      0.07091870802856497      0.07091870802856497      0.07091870802856497      0.07091870802856497      0.07091870802856497      0.07091870802856497      0.07091870802856497      0.07091870802856497
0.5                       6.000000000000002        0.07326237482642653      0.07326237482642653      0.07326237482642653      0.07326237482642653      0.07326237482642653      0.07326237482642653      0.07326237482642653      0.07326237482642653      0.07326237482642653      0.07326237482642653      0.07326237482642653      0.07326237482642653      0.07326237482642653
0.5                       6.206535947712418        0.07246358325363783      0.07246358325363783      0.07246358325363783      0.07246358325363783      0.07246358325363783      0.07246358325363783      0.07246358325363783      0.07246358325363783      0.07246358325363783      0.07246358325363783      0.07246358325363783      0.07246358325363783      0.07246358325363783
0.5                       5.600000000000003        0.07480466629936637      0.07480466629936637      0.07480466629936637      0.07480466629936637      0.07480466629936637      0.07480466629936637      0.07480466629936637      0.07480466629936637      0.07480466629936637      0.07480466629936637      0.07480466629936637      0.07480466629936637      0.07480466629936637
0.5                       5.806535947712417        0.07400832435165267      0.07400832435165267      0.07400832435165267      0.07400832435165267      0.07400832435165267      0.07400832435165267      0.07400832435165267      0.07400832435165267      0.07400832435165267      0.07400832435165267      0.07400832435165267      0.07400832435165267      0.07400832435165267
0.5                       5.200000000000005        0.07635232569485481      0.07635232569485481      0.07635232569485481      0.07635232569485481      0.07635232569485481      0.07635232569485481      0.07635232569485481      0.07635232569485481      0.07635232569485481      0.07635232569485481      0.07635232569485481      0.07635232569485481      0.07635232569485481
0.5                       5.406535947712417        0.07555320132488848      0.07555320132488848      0.07555320132488848      0.07555320132488848      0.07555320132488848      0.07555320132488848      0.07555320132488848      0.07555320132488848      0.07555320132488848      0.07555320132488848      0.07555320132488848      0.07555320132488848      0.07555320132488848
0.5                       4.800000000000001        0.07789386771879268      0.07789386771879268      0.07789386771879268      0.07789386771879268      0.07789386771879268      0.07789386771879268      0.07789386771879268      0.07789386771879268      0.07789386771879268      0.07789386771879268      0.07789386771879268      0.07789386771879268      0.07789386771879268
0.5                       5.006535947712415        0.07709791523940691      0.07709791523940691      0.07709791523940691      0.07709791523940691      0.07709791523940691      0.07709791523940691      0.07709791523940691      0.07709791523940691      0.07709791523940691      0.07709791523940691      0.07709791523940691      0.07709791523940691      0.07709791523940691
0.5                       4.399999999999999        0.07944245021789606      0.07944245021789606      0.07944245021789606      0.07944245021789606      0.07944245021789606      0.07944245021789606      0.07944245021789606      0.07944245021789606      0.07944245021789606      0.07944245021789606      0.07944245021789606      0.07944245021789606      0.07944245021789606
0.5                       4.606535947712414        0.07864284757847222      0.07864284757847222      0.07864284757847222      0.07864284757847222      0.07864284757847222      0.07864284757847222      0.07864284757847222      0.07864284757847222      0.07864284757847222      0.07864284757847222      0.07864284757847222      0.07864284757847222      0.07864284757847222
0.5                       4                        0.08098293028260589      0.08098293028260589      0.08098293028260589      0.08098293028260589      0.08098293028260589      0.08098293028260589      0.08098293028260589      0.08098293028260589      0.08098293028260589      0.08098293028260589      0.08098293028260589      0.08098293028260589      0.08098293028260589
0.5                       4.206535947712414        0.08018752878019167      0.08018752878019167      0.08018752878019167      0.08018752878019167      0.08018752878019167      0.08018752878019167      0.08018752878019167      0.08018752878019167      0.08018752878019167      0.08018752878019167      0.08018752878019167      0.08018752878019167      0.08018752878019167
0.5                       3.6000000000000014       0.0825326785713856       0.0825326785713856       0.0825326785713856       0.0825326785713856       0.0825326785713856       0.0825326785713856       0.0825326785713856       0.0825326785713856       0.0825326785713856       0.0825326785713856       0.0825326785713856       0.0825326785713856       0.0825326785713856
0.5                       3.8065359477124154       0.08173246740309584      0.08173246740309584      0.08173246740309584      0.08173246740309584      0.08173246740309584      0.08173246740309584      0.08173246740309584      0.08173246740309584      0.08173246740309584      0.08173246740309584      0.08173246740309584      0.08173246740309584      0.08173246740309584
0.5                       3.200000000000003        0.08407177361888893      0.08407177361888893      0.08407177361888893      0.08407177361888893      0.08407177361888893      0.08407177361888893      0.08407177361888893      0.08407177361888893      0.08407177361888893      0.08407177361888893      0.08407177361888893      0.08407177361888893      0.08407177361888893
0.5                       3.406535947712417        0.08327709372003915      0.08327709372003915      0.08327709372003915      0.08327709372003915      0.08327709372003915      0.08327709372003915      0.08327709372003915      0.08327709372003915      0.08327709372003915      0.08327709372003915      0.08327709372003915      0.08327709372003915      0.08327709372003915
0.5                       2.8000000000000034       0.0856232748880181       0.0856232748880181       0.0856232748880181       0.0856232748880181       0.0856232748880181       0.0856232748880181       0.0856232748880181       0.0856232748880181       0.0856232748880181       0.0856232748880181       0.0856232748880181       0.0856232748880181       0.0856232748880181
0.5                       3.0065359477124165       0.08482215625227785      0.08482215625227785      0.08482215625227785      0.08482215625227785      0.08482215625227785      0.08482215625227785      0.08482215625227785      0.08482215625227785      0.08482215625227785      0.08482215625227785      0.08482215625227785      0.08482215625227785      0.08482215625227785
0.5                       2.400000000000004        0.08716025249827243      0.08716025249827243      0.08716025249827243      0.08716025249827243      0.08716025249827243      0.08716025249827243      0.08716025249827243      0.08716025249827243      0.08716025249827243      0.08716025249827243      0.08716025249827243      0.08716025249827243      0.08716025249827243
0.5                       2.606535947712418        0.08636666694290937      0.08636666694290937      0.08636666694290937      0.08636666694290937      0.08636666694290937      0.08636666694290937      0.08636666694290937      0.08636666694290937      0.08636666694290937      0.08636666694290937      0.08636666694290937      0.08636666694290937      0.08636666694290937
0.5                       2.0000000000000053       0.08871416851559394      0.08871416851559394      0.08871416851559394      0.08871416851559394      0.08871416851559394      0.08871416851559394      0.08871416851559394      0.08871416851559394      0.08871416851559394      0.08871416851559394      0.08871416851559394      0.08871416851559394      0.08871416851559394
0.5                       2.2065359477124193       0.08791180262563145      0.08791180262563145      0.08791180262563145      0.08791180262563145      0.08791180262563145      0.08791180262563145      0.08791180262563145      0.08791180262563145      0.08791180262563145      0.08791180262563145      0.08791180262563145      0.08791180262563145      0.08791180262563145
0.5                       1.600000000000005        0.0902483788208494       0.0902483788208494       0.0902483788208494       0.0902483788208494       0.0902483788208494       0.0902483788208494       0.0902483788208494       0.0902483788208494       0.0902483788208494       0.0902483788208494       0.0902483788208494       0.0902483788208494       0.0902483788208494
0.5                       1.806535947712419        0.08945622561894573      0.08945622561894573      0.08945622561894573      0.08945622561894573      0.08945622561894573      0.08945622561894573      0.08945622561894573      0.08945622561894573      0.08945622561894573      0.08945622561894573      0.08945622561894573      0.08945622561894573      0.08945622561894573
0.5                       1.2000000000000064       0.09180549331904597      0.09180549331904597      0.09180549331904597      0.09180549331904597      0.09180549331904597      0.09180549331904597      0.09180549331904597      0.09180549331904597      0.09180549331904597      0.09180549331904597      0.09180549331904597      0.09180549331904597      0.09180549331904597
0.5                       1.4065359477124195       0.09100146887948295      0.09100146887948295      0.09100146887948295      0.09100146887948295      0.09100146887948295      0.09100146887948295      0.09100146887948295      0.09100146887948295      0.09100146887948295      0.09100146887948295      0.09100146887948295      0.09100146887948295      0.09100146887948295
0.5                       0.8000000000000069       0.09333606749593384      0.09333606749593384      0.09333606749593384      0.09333606749593384      0.09333606749593384      0.09333606749593384      0.09333606749593384      0.09333606749593384      0.09333606749593384      0.09333606749593384      0.09333606749593384      0.09333606749593384      0.09333606749593384
0.5                       1.0065359477124218       0.09254580004819515      0.09254580004819515      0.09254580004819515      0.09254580004819515      0.09254580004819515      0.09254580004819515      0.09254580004819515      0.09254580004819515      0.09254580004819515      0.09254580004819515      0.09254580004819515      0.09254580004819515      0.09254580004819515
0.5                       0.4000000000000039       0.0948974667508573       0.0948974667508573       0.0948974667508573       0.0948974667508573       0.0948974667508573       0.0948974667508573       0.0948974667508573       0.0948974667508573       0.0948974667508573       0.0948974667508573       0.0948974667508573       0.0948974667508573       0.0948974667508573
0.5                       0.6065359477124224       0.09409122158350439      0.09409122158350439      0.09409122158350439      0.09409122158350439      0.09409122158350439      0.09409122158350439      0.09409122158350439      0.09409122158350439      0.09409122158350439      0.09409122158350439      0.09409122158350439      0.09409122158350439      0.09409122158350439
0.5                       0.20653594771241934      0.0956353006838988       0.0956353006838988       0.0956353006838988       0.0956353006838988       0.0956353006838988       0.0956353006838988       0.0956353006838988       0.0956353006838988       0.0956353006838988       0.0956353006838988       0.0956353006838988       0.0956353006838988       0.0956353006838988
0.5                       24.58333333333333        0.0013734046230814215    0.0013734046230814215    0.0013734046230814215    0.0013734046230814215    0.0013734046230814215    0.0013734046230814215    0.0013734046230814215    0.0013734046230814215    0.0013734046230814215    0.0013734046230814215    0.0013734046230814215    0.0013734046230814215    0.0013734046230814215
0.5                       24.79847494553377        8.049469459066052E-4     8.049469459066052E-4     8.049469459066052E-4     8.049469459066052E-4     8.049469459066052E-4     8.049469459066052E-4     8.049469459066052E-4     8.049469459066052E-4     8.049469459066052E-4     8.049469459066052E-4     8.049469459066052E-4     8.049469459066052E-4     8.049469459066052E-4
0.5                       25                       5.580971331263634E-4     5.580971331263634E-4     5.580971331263634E-4     5.580971331263634E-4     5.580971331263634E-4     5.580971331263634E-4     5.580971331263634E-4     5.580971331263634E-4     5.580971331263634E-4     5.580971331263634E-4     5.580971331263634E-4     5.580971331263634E-4     5.580971331263634E-4
0.5                       24.16666666666667        0.003060325875568994     0.003060325875568994     0.003060325875568994     0.003060325875568994     0.003060325875568994     0.003060325875568994     0.003060325875568994     0.003060325875568994     0.003060325875568994     0.003060325875568994     0.003060325875568994     0.003060325875568994     0.003060325875568994
0.5                       24.3818082788671         0.002238750855552104     0.002238750855552104     0.002238750855552104     0.002238750855552104     0.002238750855552104     0.002238750855552104     0.002238750855552104     0.002238750855552104     0.002238750855552104     0.002238750855552104     0.002238750855552104     0.002238750855552104     0.002238750855552104
0.5                       23.75                    0.00476027345774396      0.00476027345774396      0.00476027345774396      0.00476027345774396      0.00476027345774396      0.00476027345774396      0.00476027345774396      0.00476027345774396      0.00476027345774396      0.00476027345774396      0.00476027345774396      0.00476027345774396      0.00476027345774396
0.5                       23.965141612200433       0.003858971691970733     0.003858971691970733     0.003858971691970733     0.003858971691970733     0.003858971691970733     0.003858971691970733     0.003858971691970733     0.003858971691970733     0.003858971691970733     0.003858971691970733     0.003858971691970733     0.003858971691970733     0.003858971691970733
0.5                       23.33333333333334        0.006253749225854637     0.006253749225854637     0.006253749225854637     0.006253749225854637     0.006253749225854637     0.006253749225854637     0.006253749225854637     0.006253749225854637     0.006253749225854637     0.006253749225854637     0.006253749225854637     0.006253749225854637     0.006253749225854637
0.5                       23.54847494553377        0.005493780971295193     0.005493780971295193     0.005493780971295193     0.005493780971295193     0.005493780971295193     0.005493780971295193     0.005493780971295193     0.005493780971295193     0.005493780971295193     0.005493780971295193     0.005493780971295193     0.005493780971295193     0.005493780971295193
0.5                       22.916666666666668       0.007993605093259883     0.007993605093259883     0.007993605093259883     0.007993605093259883     0.007993605093259883     0.007993605093259883     0.007993605093259883     0.007993605093259883     0.007993605093259883     0.007993605093259883     0.007993605093259883     0.007993605093259883     0.007993605093259883
0.5                       23.131808278867105       0.007090119597327391     0.007090119597327391     0.007090119597327391     0.007090119597327391     0.007090119597327391     0.007090119597327391     0.007090119597327391     0.007090119597327391     0.007090119597327391     0.007090119597327391     0.007090119597327391     0.007090119597327391     0.007090119597327391
0.5                       22.5                     0.009484810810284886     0.009484810810284886     0.009484810810284886     0.009484810810284886     0.009484810810284886     0.009484810810284886     0.009484810810284886     0.009484810810284886     0.009484810810284886     0.009484810810284886     0.009484810810284886     0.009484810810284886     0.009484810810284886
0.5                       22.71514161220043        0.008717056246083623     0.008717056246083623     0.008717056246083623     0.008717056246083623     0.008717056246083623     0.008717056246083623     0.008717056246083623     0.008717056246083623     0.008717056246083623     0.008717056246083623     0.008717056246083623     0.008717056246083623     0.008717056246083623
0.5                       22.083333333333332       0.011190346859226156     0.011190346859226156     0.011190346859226156     0.011190346859226156     0.011190346859226156     0.011190346859226156     0.011190346859226156     0.011190346859226156     0.011190346859226156     0.011190346859226156     0.011190346859226156     0.011190346859226156     0.011190346859226156
0.5                       22.298474945533766       0.010308715281821992     0.010308715281821992     0.010308715281821992     0.010308715281821992     0.010308715281821992     0.010308715281821992     0.010308715281821992     0.010308715281821992     0.010308715281821992     0.010308715281821992     0.010308715281821992     0.010308715281821992     0.010308715281821992
0.5                       21.666666666666664       0.012721843013371106     0.012721843013371106     0.012721843013371106     0.012721843013371106     0.012721843013371106     0.012721843013371106     0.012721843013371106     0.012721843013371106     0.012721843013371106     0.012721843013371106     0.012721843013371106     0.012721843013371106     0.012721843013371106
0.5                       21.881808278867098       0.011931507296638466     0.011931507296638466     0.011931507296638466     0.011931507296638466     0.011931507296638466     0.011931507296638466     0.011931507296638466     0.011931507296638466     0.011931507296638466     0.011931507296638466     0.011931507296638466     0.011931507296638466     0.011931507296638466
0.5                       21.25                    0.01439244433482858      0.01439244433482858      0.01439244433482858      0.01439244433482858      0.01439244433482858      0.01439244433482858      0.01439244433482858      0.01439244433482858      0.01439244433482858      0.01439244433482858      0.01439244433482858      0.01439244433482858      0.01439244433482858
0.5                       21.465141612200433       0.013529650382581797     0.013529650382581797     0.013529650382581797     0.013529650382581797     0.013529650382581797     0.013529650382581797     0.013529650382581797     0.013529650382581797     0.013529650382581797     0.013529650382581797     0.013529650382581797     0.013529650382581797     0.013529650382581797
0.5                       20.833333333333336       0.015952937500372643     0.015952937500372643     0.015952937500372643     0.015952937500372643     0.015952937500372643     0.015952937500372643     0.015952937500372643     0.015952937500372643     0.015952937500372643     0.015952937500372643     0.015952937500372643     0.015952937500372643     0.015952937500372643
0.5                       21.048474945533762       0.015147287242688687     0.015147287242688687     0.015147287242688687     0.015147287242688687     0.015147287242688687     0.015147287242688687     0.015147287242688687     0.015147287242688687     0.015147287242688687     0.015147287242688687     0.015147287242688687     0.015147287242688687     0.015147287242688687
0.5                       20.41666666666667        0.017601025766429697     0.017601025766429697     0.017601025766429697     0.017601025766429697     0.017601025766429697     0.017601025766429697     0.017601025766429697     0.017601025766429697     0.017601025766429697     0.017601025766429697     0.017601025766429697     0.017601025766429697     0.017601025766429697
0.5                       20.6318082788671         0.016750002816743596     0.016750002816743596     0.016750002816743596     0.016750002816743596     0.016750002816743596     0.016750002816743596     0.016750002816743596     0.016750002816743596     0.016750002816743596     0.016750002816743596     0.016750002816743596     0.016750002816743596     0.016750002816743596
0.5                       20.21514161220044        0.018364154190837853     0.018364154190837853     0.018364154190837853     0.018364154190837853     0.018364154190837853     0.018364154190837853     0.018364154190837853     0.018364154190837853     0.018364154190837853     0.018364154190837853     0.018364154190837853     0.018364154190837853     0.018364154190837853
